Date,Category,Amount,Description,User
2018-12-05 00:00:00.000000,Rent,7051,House Rent,Nikshith
2018-12-03 00:00:00.000000,Transport,2426,Metro Ticket,Nikshith
2018-12-25 00:00:00.000000,Transport,608,Uber,Nikshith
2018-12-23 00:00:00.000000,Rent,7084,Room Rent,Nikshith
2018-12-17 00:00:00.000000,Food,1999,Cafe,Nikshith
2018-12-24 00:00:00.000000,Shopping,1331,Clothes,Nikshith
2018-12-28 00:00:00.000000,Shopping,1446,Electronics,Nikshith
2018-12-25 00:00:00.000000,Travel,1205,Taxi,Nikshith
2018-12-14 00:00:00.000000,Transport,163,Uber,Nikshith
2018-12-08 00:00:00.000000,Rent,7340,Room Rent,Nikshith
2018-12-10 00:00:00.000000,Shopping,2290,Amazon Order,Nikshith
2018-12-02 00:00:00.000000,Rent,11708,Hostel Rent,Nikshith
2018-12-24 00:00:00.000000,Food,1338,Breakfast,Nikshith
2018-12-26 00:00:00.000000,Shopping,1201,Amazon Order,Nikshith
2018-12-12 00:00:00.000000,Travel,767,Train Ticket,Nikshith
2018-12-16 00:00:00.000000,Food,1649,Dinner,Nikshith
2018-12-05 00:00:00.000000,Food,1323,Dinner,Nikshith
2018-12-16 00:00:00.000000,Transport,2488,Auto Ride,Nikshith
2018-12-09 00:00:00.000000,Shopping,166,Amazon Order,Nikshith
2019-01-24 00:00:00.000000,Food,2244,Lunch,Nikshith
2019-01-05 00:00:00.000000,Shopping,1152,Clothes,Nikshith
2019-01-18 00:00:00.000000,Travel,1064,Bus Ticket,Nikshith
2019-01-24 00:00:00.000000,Entertainment,836,Game,Nikshith
2019-01-20 00:00:00.000000,Entertainment,2413,Movie,Nikshith
2019-01-07 00:00:00.000000,Entertainment,795,Movie,Nikshith
2019-01-22 00:00:00.000000,Rent,8254,Room Rent,Nikshith
2019-01-27 00:00:00.000000,Entertainment,1697,Concert,Nikshith
2019-01-07 00:00:00.000000,Entertainment,1524,Concert,Nikshith
2019-01-17 00:00:00.000000,Transport,2310,Metro Ticket,Nikshith
2019-01-09 00:00:00.000000,Food,2472,Lunch,Nikshith
2019-01-09 00:00:00.000000,Transport,1841,Uber,Nikshith
2019-01-24 00:00:00.000000,Transport,2166,Uber,Nikshith
2019-01-11 00:00:00.000000,Transport,148,Metro Ticket,Nikshith
2019-01-18 00:00:00.000000,Entertainment,642,Game,Nikshith
2019-01-20 00:00:00.000000,Transport,1585,Petrol,Nikshith
2019-01-15 00:00:00.000000,Food,111,Dinner,Nikshith
2019-01-20 00:00:00.000000,Rent,7199,Hostel Rent,Nikshith
2019-01-05 00:00:00.000000,Rent,8714,House Rent,Nikshith
2019-01-28 00:00:00.000000,Travel,2455,Trip,Nikshith
2019-02-04 00:00:00.000000,Rent,6889,House Rent,Nikshith
2019-02-23 00:00:00.000000,Entertainment,689,Movie,Nikshith
2019-02-17 00:00:00.000000,Shopping,494,Accessories,Nikshith
2019-02-13 00:00:00.000000,Rent,8112,House Rent,Nikshith
2019-02-27 00:00:00.000000,Transport,1241,Auto Ride,Nikshith
2019-02-14 00:00:00.000000,Rent,7169,Hostel Rent,Nikshith
2019-02-13 00:00:00.000000,Rent,10167,Hostel Rent,Nikshith
2019-02-03 00:00:00.000000,Shopping,1452,Electronics,Nikshith
2019-02-03 00:00:00.000000,Transport,496,Petrol,Nikshith
2019-02-23 00:00:00.000000,Transport,1679,Uber,Nikshith
2019-02-06 00:00:00.000000,Transport,2323,Auto Ride,Nikshith
2019-02-17 00:00:00.000000,Travel,1148,Flight,Nikshith
2019-02-20 00:00:00.000000,Rent,7372,Hostel Rent,Nikshith
2019-02-04 00:00:00.000000,Shopping,471,Electronics,Nikshith
2019-02-07 00:00:00.000000,Entertainment,274,Game,Nikshith
2019-02-06 00:00:00.000000,Transport,1363,Auto Ride,Nikshith
2019-02-10 00:00:00.000000,Rent,9808,House Rent,Nikshith
2019-03-03 00:00:00.000000,Rent,6110,Room Rent,Nikshith
2019-03-21 00:00:00.000000,Entertainment,142,Movie,Nikshith
2019-03-10 00:00:00.000000,Food,241,Breakfast,Nikshith
2019-03-13 00:00:00.000000,Travel,2152,Taxi,Nikshith
2019-03-09 00:00:00.000000,Food,304,Cafe,Nikshith
2019-03-11 00:00:00.000000,Travel,2328,Bus Ticket,Nikshith
2019-03-06 00:00:00.000000,Food,176,Cafe,Nikshith
2019-03-09 00:00:00.000000,Rent,10527,Room Rent,Nikshith
2019-03-26 00:00:00.000000,Food,500,Lunch,Nikshith
2019-03-14 00:00:00.000000,Transport,1971,Metro Ticket,Nikshith
2019-03-01 00:00:00.000000,Entertainment,1585,Movie,Nikshith
2019-03-21 00:00:00.000000,Food,897,Dinner,Nikshith
2019-03-01 00:00:00.000000,Food,692,Snacks,Nikshith
2019-03-26 00:00:00.000000,Travel,2291,Flight,Nikshith
2019-03-18 00:00:00.000000,Travel,894,Flight,Nikshith
2019-03-16 00:00:00.000000,Food,2133,Dinner,Nikshith
2019-03-20 00:00:00.000000,Shopping,526,Amazon Order,Nikshith
2019-03-05 00:00:00.000000,Rent,8986,House Rent,Nikshith
2019-03-05 00:00:00.000000,Food,130,Cafe,Nikshith
2019-03-06 00:00:00.000000,Transport,1137,Petrol,Nikshith
2019-04-04 00:00:00.000000,Entertainment,2450,Netflix,Nikshith
2019-04-12 00:00:00.000000,Transport,1334,Metro Ticket,Nikshith
2019-04-01 00:00:00.000000,Food,846,Lunch,Nikshith
2019-04-14 00:00:00.000000,Shopping,2476,Amazon Order,Nikshith
2019-04-28 00:00:00.000000,Shopping,660,Accessories,Nikshith
2019-04-02 00:00:00.000000,Travel,1302,Taxi,Nikshith
2019-04-21 00:00:00.000000,Travel,1185,Bus Ticket,Nikshith
2019-04-11 00:00:00.000000,Shopping,191,Clothes,Nikshith
2019-04-14 00:00:00.000000,Transport,179,Petrol,Nikshith
2019-04-21 00:00:00.000000,Rent,10688,Room Rent,Nikshith
2019-04-23 00:00:00.000000,Shopping,1716,Shoes,Nikshith
2019-04-12 00:00:00.000000,Entertainment,1630,Movie,Nikshith
2019-04-11 00:00:00.000000,Transport,161,Petrol,Nikshith
2019-04-15 00:00:00.000000,Food,1042,Groceries,Nikshith
2019-04-24 00:00:00.000000,Entertainment,1023,Concert,Nikshith
2019-04-06 00:00:00.000000,Rent,9927,Hostel Rent,Nikshith
2019-04-03 00:00:00.000000,Food,431,Dinner,Nikshith
2019-05-06 00:00:00.000000,Shopping,675,Shoes,Nikshith
2019-05-13 00:00:00.000000,Entertainment,370,Concert,Nikshith
2019-05-10 00:00:00.000000,Rent,6060,Hostel Rent,Nikshith
2019-05-26 00:00:00.000000,Shopping,600,Clothes,Nikshith
2019-05-14 00:00:00.000000,Entertainment,1385,Movie,Nikshith
2019-05-14 00:00:00.000000,Rent,7432,Hostel Rent,Nikshith
2019-05-16 00:00:00.000000,Transport,1133,Auto Ride,Nikshith
2019-05-20 00:00:00.000000,Transport,1594,Uber,Nikshith
2019-05-25 00:00:00.000000,Food,2003,Dinner,Nikshith
2019-05-01 00:00:00.000000,Entertainment,2499,Concert,Nikshith
2019-05-16 00:00:00.000000,Food,654,Breakfast,Nikshith
2019-05-23 00:00:00.000000,Rent,6231,House Rent,Nikshith
2019-05-23 00:00:00.000000,Transport,837,Metro Ticket,Nikshith
2019-05-06 00:00:00.000000,Travel,1460,Trip,Nikshith
2019-05-23 00:00:00.000000,Travel,2145,Train Ticket,Nikshith
2019-05-19 00:00:00.000000,Travel,1761,Taxi,Nikshith
2019-05-01 00:00:00.000000,Rent,9963,Room Rent,Nikshith
2019-05-22 00:00:00.000000,Travel,1810,Train Ticket,Nikshith
2019-05-05 00:00:00.000000,Food,2337,Groceries,Nikshith
2019-06-26 00:00:00.000000,Entertainment,1276,Netflix,Nikshith
2019-06-05 00:00:00.000000,Travel,1461,Train Ticket,Nikshith
2019-06-23 00:00:00.000000,Travel,1904,Bus Ticket,Nikshith
2019-06-15 00:00:00.000000,Food,679,Dinner,Nikshith
2019-06-10 00:00:00.000000,Travel,2812,Flight,Nikshith
2019-06-17 00:00:00.000000,Shopping,2289,Accessories,Nikshith
2019-06-25 00:00:00.000000,Shopping,1554,Amazon Order,Nikshith
2019-06-10 00:00:00.000000,Shopping,1336,Electronics,Nikshith
2019-06-11 00:00:00.000000,Transport,2457,Petrol,Nikshith
2019-06-17 00:00:00.000000,Travel,1296,Train Ticket,Nikshith
2019-06-15 00:00:00.000000,Shopping,2451,Accessories,Nikshith
2019-06-23 00:00:00.000000,Transport,725,Metro Ticket,Nikshith
2019-06-23 00:00:00.000000,Travel,1626,Bus Ticket,Nikshith
2019-06-21 00:00:00.000000,Shopping,2008,Clothes,Nikshith
2019-06-11 00:00:00.000000,Food,2419,Breakfast,Nikshith
2019-06-13 00:00:00.000000,Rent,9645,Hostel Rent,Nikshith
2019-07-15 00:00:00.000000,Travel,2635,Taxi,Nikshith
2019-07-12 00:00:00.000000,Transport,583,Uber,Nikshith
2019-07-02 00:00:00.000000,Rent,6623,Hostel Rent,Nikshith
2019-07-05 00:00:00.000000,Entertainment,1008,Movie,Nikshith
2019-07-12 00:00:00.000000,Rent,10921,House Rent,Nikshith
2019-07-08 00:00:00.000000,Rent,9269,Hostel Rent,Nikshith
2019-07-21 00:00:00.000000,Shopping,1768,Clothes,Nikshith
2019-07-21 00:00:00.000000,Shopping,372,Amazon Order,Nikshith
2019-07-13 00:00:00.000000,Food,1681,Groceries,Nikshith
2019-07-08 00:00:00.000000,Entertainment,2468,Concert,Nikshith
2019-07-12 00:00:00.000000,Entertainment,1076,Concert,Nikshith
2019-07-22 00:00:00.000000,Entertainment,1249,Movie,Nikshith
2019-07-24 00:00:00.000000,Entertainment,1867,Concert,Nikshith
2019-07-27 00:00:00.000000,Transport,1342,Uber,Nikshith
2019-07-19 00:00:00.000000,Travel,3010,Train Ticket,Nikshith
2019-07-22 00:00:00.000000,Entertainment,183,Netflix,Nikshith
2019-07-22 00:00:00.000000,Shopping,1055,Accessories,Nikshith
2019-07-20 00:00:00.000000,Shopping,963,Electronics,Nikshith
2019-08-15 00:00:00.000000,Transport,2107,Uber,Nikshith
2019-08-02 00:00:00.000000,Rent,11674,Room Rent,Nikshith
2019-08-11 00:00:00.000000,Rent,6277,Hostel Rent,Nikshith
2019-08-24 00:00:00.000000,Shopping,793,Clothes,Nikshith
2019-08-22 00:00:00.000000,Entertainment,370,Concert,Nikshith
2019-08-14 00:00:00.000000,Travel,819,Trip,Nikshith
2019-08-28 00:00:00.000000,Travel,1150,Trip,Nikshith
2019-08-17 00:00:00.000000,Transport,1543,Auto Ride,Nikshith
2019-08-26 00:00:00.000000,Travel,3342,Bus Ticket,Nikshith
2019-08-08 00:00:00.000000,Entertainment,806,Movie,Nikshith
2019-08-17 00:00:00.000000,Entertainment,2387,Concert,Nikshith
2019-08-23 00:00:00.000000,Shopping,2296,Electronics,Nikshith
2019-08-11 00:00:00.000000,Rent,6322,Room Rent,Nikshith
2019-08-11 00:00:00.000000,Food,1811,Breakfast,Nikshith
2019-08-16 00:00:00.000000,Transport,1832,Metro Ticket,Nikshith
2019-08-06 00:00:00.000000,Food,715,Snacks,Nikshith
2019-08-03 00:00:00.000000,Food,550,Breakfast,Nikshith
2019-09-26 00:00:00.000000,Food,538,Dinner,Nikshith
2019-09-24 00:00:00.000000,Rent,11061,House Rent,Nikshith
2019-09-11 00:00:00.000000,Travel,2719,Trip,Nikshith
2019-09-07 00:00:00.000000,Travel,3085,Train Ticket,Nikshith
2019-09-23 00:00:00.000000,Entertainment,2351,Movie,Nikshith
2019-09-19 00:00:00.000000,Entertainment,1023,Netflix,Nikshith
2019-09-25 00:00:00.000000,Travel,2315,Trip,Nikshith
2019-09-26 00:00:00.000000,Travel,1016,Trip,Nikshith
2019-09-09 00:00:00.000000,Travel,1489,Flight,Nikshith
2019-09-12 00:00:00.000000,Rent,6761,Room Rent,Nikshith
2019-09-01 00:00:00.000000,Rent,11013,Hostel Rent,Nikshith
2019-09-26 00:00:00.000000,Shopping,2016,Amazon Order,Nikshith
2019-09-04 00:00:00.000000,Entertainment,1563,Game,Nikshith
2019-09-05 00:00:00.000000,Shopping,302,Clothes,Nikshith
2019-09-15 00:00:00.000000,Entertainment,2041,Movie,Nikshith
2019-09-03 00:00:00.000000,Travel,3125,Bus Ticket,Nikshith
2019-10-09 00:00:00.000000,Travel,895,Train Ticket,Nikshith
2019-10-24 00:00:00.000000,Rent,7589,House Rent,Nikshith
2019-10-13 00:00:00.000000,Rent,5641,House Rent,Nikshith
2019-10-23 00:00:00.000000,Shopping,299,Accessories,Nikshith
2019-10-16 00:00:00.000000,Shopping,2179,Electronics,Nikshith
2019-10-22 00:00:00.000000,Entertainment,364,Game,Nikshith
2019-10-11 00:00:00.000000,Transport,1594,Auto Ride,Nikshith
2019-10-18 00:00:00.000000,Rent,5787,Hostel Rent,Nikshith
2019-10-24 00:00:00.000000,Travel,2223,Flight,Nikshith
2019-10-15 00:00:00.000000,Shopping,2067,Electronics,Nikshith
2019-10-25 00:00:00.000000,Entertainment,1148,Netflix,Nikshith
2019-10-05 00:00:00.000000,Travel,2756,Taxi,Nikshith
2019-10-08 00:00:00.000000,Shopping,2390,Amazon Order,Nikshith
2019-10-19 00:00:00.000000,Entertainment,454,Concert,Nikshith
2019-10-02 00:00:00.000000,Rent,5225,Hostel Rent,Nikshith
2019-10-15 00:00:00.000000,Entertainment,2412,Movie,Nikshith
2019-10-04 00:00:00.000000,Entertainment,1352,Concert,Nikshith
2019-11-08 00:00:00.000000,Rent,9725,Hostel Rent,Nikshith
2019-11-24 00:00:00.000000,Food,299,Cafe,Nikshith
2019-11-20 00:00:00.000000,Food,173,Cafe,Nikshith
2019-11-09 00:00:00.000000,Rent,7970,Room Rent,Nikshith
2019-11-17 00:00:00.000000,Shopping,2201,Clothes,Nikshith
2019-11-22 00:00:00.000000,Travel,1753,Flight,Nikshith
2019-11-11 00:00:00.000000,Entertainment,1510,Netflix,Nikshith
2019-11-09 00:00:00.000000,Transport,1587,Auto Ride,Nikshith
2019-11-05 00:00:00.000000,Transport,216,Metro Ticket,Nikshith
2019-11-19 00:00:00.000000,Travel,2612,Taxi,Nikshith
2019-11-22 00:00:00.000000,Rent,11309,Room Rent,Nikshith
2019-11-22 00:00:00.000000,Transport,1810,Uber,Nikshith
2019-11-12 00:00:00.000000,Shopping,436,Shoes,Nikshith
2019-11-12 00:00:00.000000,Transport,164,Auto Ride,Nikshith
2019-11-22 00:00:00.000000,Rent,5530,Room Rent,Nikshith
2019-11-08 00:00:00.000000,Transport,1176,Metro Ticket,Nikshith
2019-12-18 00:00:00.000000,Rent,8564,Hostel Rent,Nikshith
2019-12-06 00:00:00.000000,Rent,6351,House Rent,Nikshith
2019-12-20 00:00:00.000000,Travel,2175,Train Ticket,Nikshith
2019-12-27 00:00:00.000000,Rent,9277,House Rent,Nikshith
2019-12-08 00:00:00.000000,Transport,2294,Uber,Nikshith
2019-12-21 00:00:00.000000,Rent,6986,Hostel Rent,Nikshith
2019-12-04 00:00:00.000000,Transport,1474,Uber,Nikshith
2019-12-22 00:00:00.000000,Food,2486,Snacks,Nikshith
2019-12-27 00:00:00.000000,Shopping,2359,Shoes,Nikshith
2019-12-16 00:00:00.000000,Rent,6664,Room Rent,Nikshith
2019-12-01 00:00:00.000000,Entertainment,1809,Netflix,Nikshith
2019-12-23 00:00:00.000000,Rent,9220,Hostel Rent,Nikshith
2019-12-13 00:00:00.000000,Rent,10206,Room Rent,Nikshith
2019-12-23 00:00:00.000000,Travel,585,Trip,Nikshith
2019-12-17 00:00:00.000000,Transport,1506,Petrol,Nikshith
2019-12-05 00:00:00.000000,Travel,2858,Train Ticket,Nikshith
2019-12-10 00:00:00.000000,Transport,769,Uber,Nikshith
2020-01-03 00:00:00.000000,Rent,11292,Room Rent,Nikshith
2020-01-21 00:00:00.000000,Food,318,Breakfast,Nikshith
2020-01-16 00:00:00.000000,Shopping,1883,Shoes,Nikshith
2020-01-14 00:00:00.000000,Rent,9302,House Rent,Nikshith
2020-01-18 00:00:00.000000,Rent,9743,Hostel Rent,Nikshith
2020-01-06 00:00:00.000000,Food,1172,Dinner,Nikshith
2020-01-20 00:00:00.000000,Food,364,Snacks,Nikshith
2020-01-05 00:00:00.000000,Rent,11949,House Rent,Nikshith
2020-01-22 00:00:00.000000,Travel,3101,Trip,Nikshith
2020-01-27 00:00:00.000000,Food,2484,Lunch,Nikshith
2020-01-28 00:00:00.000000,Entertainment,920,Concert,Nikshith
2020-01-16 00:00:00.000000,Travel,2034,Flight,Nikshith
2020-01-10 00:00:00.000000,Travel,1722,Train Ticket,Nikshith
2020-01-11 00:00:00.000000,Shopping,1594,Accessories,Nikshith
2020-01-28 00:00:00.000000,Transport,1608,Petrol,Nikshith
2020-01-05 00:00:00.000000,Rent,6280,Hostel Rent,Nikshith
2020-02-21 00:00:00.000000,Entertainment,1626,Game,Nikshith
2020-02-16 00:00:00.000000,Entertainment,2330,Netflix,Nikshith
2020-02-07 00:00:00.000000,Shopping,1218,Amazon Order,Nikshith
2020-02-23 00:00:00.000000,Rent,11969,Room Rent,Nikshith
2020-02-18 00:00:00.000000,Shopping,186,Electronics,Nikshith
2020-02-10 00:00:00.000000,Entertainment,879,Netflix,Nikshith
2020-02-24 00:00:00.000000,Travel,3099,Train Ticket,Nikshith
2020-02-02 00:00:00.000000,Travel,2444,Taxi,Nikshith
2020-02-09 00:00:00.000000,Entertainment,797,Concert,Nikshith
2020-02-08 00:00:00.000000,Rent,6383,Room Rent,Nikshith
2020-02-08 00:00:00.000000,Travel,2893,Trip,Nikshith
2020-02-02 00:00:00.000000,Rent,11076,House Rent,Nikshith
2020-02-24 00:00:00.000000,Entertainment,1564,Netflix,Nikshith
2020-02-22 00:00:00.000000,Rent,11795,House Rent,Nikshith
2020-02-20 00:00:00.000000,Rent,10575,Room Rent,Nikshith
2020-02-27 00:00:00.000000,Food,260,Cafe,Nikshith
2020-02-25 00:00:00.000000,Entertainment,2012,Netflix,Nikshith
2020-02-07 00:00:00.000000,Entertainment,606,Netflix,Nikshith
2020-02-04 00:00:00.000000,Food,1127,Snacks,Nikshith
2020-03-05 00:00:00.000000,Travel,2648,Flight,Nikshith
2020-03-05 00:00:00.000000,Food,2401,Snacks,Nikshith
2020-03-20 00:00:00.000000,Rent,6311,House Rent,Nikshith
2020-03-23 00:00:00.000000,Food,247,Lunch,Nikshith
2020-03-14 00:00:00.000000,Food,2263,Dinner,Nikshith
2020-03-12 00:00:00.000000,Food,1271,Dinner,Nikshith
2020-03-22 00:00:00.000000,Entertainment,1370,Concert,Nikshith
2020-03-06 00:00:00.000000,Shopping,892,Shoes,Nikshith
2020-03-01 00:00:00.000000,Entertainment,257,Netflix,Nikshith
2020-03-16 00:00:00.000000,Transport,359,Metro Ticket,Nikshith
2020-03-18 00:00:00.000000,Entertainment,2025,Movie,Nikshith
2020-03-10 00:00:00.000000,Rent,11139,House Rent,Nikshith
2020-03-25 00:00:00.000000,Rent,8742,House Rent,Nikshith
2020-03-19 00:00:00.000000,Shopping,1078,Shoes,Nikshith
2020-03-08 00:00:00.000000,Travel,836,Train Ticket,Nikshith
2020-03-09 00:00:00.000000,Food,1961,Cafe,Nikshith
2020-03-17 00:00:00.000000,Food,1684,Groceries,Nikshith
2020-04-28 00:00:00.000000,Food,1787,Dinner,Nikshith
2020-04-02 00:00:00.000000,Food,1459,Breakfast,Nikshith
2020-04-09 00:00:00.000000,Entertainment,644,Concert,Nikshith
2020-04-16 00:00:00.000000,Rent,7698,Hostel Rent,Nikshith
2020-04-20 00:00:00.000000,Travel,3018,Trip,Nikshith
2020-04-28 00:00:00.000000,Food,1093,Cafe,Nikshith
2020-04-27 00:00:00.000000,Rent,10212,House Rent,Nikshith
2020-04-21 00:00:00.000000,Entertainment,1792,Netflix,Nikshith
2020-04-11 00:00:00.000000,Food,758,Dinner,Nikshith
2020-04-17 00:00:00.000000,Transport,449,Uber,Nikshith
2020-04-21 00:00:00.000000,Transport,452,Metro Ticket,Nikshith
2020-04-27 00:00:00.000000,Transport,2265,Auto Ride,Nikshith
2020-04-13 00:00:00.000000,Entertainment,1392,Netflix,Nikshith
2020-04-04 00:00:00.000000,Entertainment,1701,Netflix,Nikshith
2020-04-13 00:00:00.000000,Entertainment,598,Concert,Nikshith
2020-05-10 00:00:00.000000,Transport,362,Petrol,Nikshith
2020-05-13 00:00:00.000000,Entertainment,1367,Concert,Nikshith
2020-05-04 00:00:00.000000,Transport,1345,Metro Ticket,Nikshith
2020-05-09 00:00:00.000000,Travel,2003,Train Ticket,Nikshith
2020-05-26 00:00:00.000000,Entertainment,986,Netflix,Nikshith
2020-05-20 00:00:00.000000,Shopping,1185,Electronics,Nikshith
2020-05-02 00:00:00.000000,Transport,1882,Petrol,Nikshith
2020-05-11 00:00:00.000000,Transport,904,Metro Ticket,Nikshith
2020-05-22 00:00:00.000000,Entertainment,325,Concert,Nikshith
2020-05-28 00:00:00.000000,Entertainment,314,Netflix,Nikshith
2020-05-15 00:00:00.000000,Entertainment,1136,Movie,Nikshith
2020-05-19 00:00:00.000000,Rent,11029,Hostel Rent,Nikshith
2020-05-17 00:00:00.000000,Shopping,590,Clothes,Nikshith
2020-05-08 00:00:00.000000,Shopping,1621,Clothes,Nikshith
2020-05-07 00:00:00.000000,Rent,10338,Hostel Rent,Nikshith
2020-05-13 00:00:00.000000,Travel,1271,Taxi,Nikshith
2020-05-20 00:00:00.000000,Shopping,2025,Electronics,Nikshith
2020-06-07 00:00:00.000000,Rent,7299,Room Rent,Nikshith
2020-06-24 00:00:00.000000,Entertainment,432,Concert,Nikshith
2020-06-06 00:00:00.000000,Shopping,1628,Accessories,Nikshith
2020-06-23 00:00:00.000000,Rent,11168,House Rent,Nikshith
2020-06-14 00:00:00.000000,Travel,979,Train Ticket,Nikshith
2020-06-22 00:00:00.000000,Food,2101,Snacks,Nikshith
2020-06-10 00:00:00.000000,Travel,2762,Train Ticket,Nikshith
2020-06-25 00:00:00.000000,Travel,786,Flight,Nikshith
2020-06-12 00:00:00.000000,Food,840,Dinner,Nikshith
2020-06-20 00:00:00.000000,Transport,1800,Petrol,Nikshith
2020-06-20 00:00:00.000000,Entertainment,886,Game,Nikshith
2020-06-06 00:00:00.000000,Travel,3136,Trip,Nikshith
2020-06-19 00:00:00.000000,Transport,998,Metro Ticket,Nikshith
2020-06-05 00:00:00.000000,Travel,2405,Bus Ticket,Nikshith
2020-06-15 00:00:00.000000,Entertainment,1454,Netflix,Nikshith
2020-06-28 00:00:00.000000,Entertainment,711,Game,Nikshith
2020-06-03 00:00:00.000000,Food,1795,Dinner,Nikshith
2020-06-14 00:00:00.000000,Entertainment,1199,Concert,Nikshith
2020-07-10 00:00:00.000000,Travel,3233,Bus Ticket,Nikshith
2020-07-07 00:00:00.000000,Entertainment,284,Game,Nikshith
2020-07-28 00:00:00.000000,Entertainment,1899,Netflix,Nikshith
2020-07-08 00:00:00.000000,Rent,5749,Hostel Rent,Nikshith
2020-07-19 00:00:00.000000,Entertainment,2008,Concert,Nikshith
2020-07-08 00:00:00.000000,Transport,1804,Auto Ride,Nikshith
2020-07-15 00:00:00.000000,Travel,2505,Trip,Nikshith
2020-07-01 00:00:00.000000,Travel,539,Taxi,Nikshith
2020-07-26 00:00:00.000000,Entertainment,2454,Game,Nikshith
2020-07-18 00:00:00.000000,Rent,7491,House Rent,Nikshith
2020-07-18 00:00:00.000000,Entertainment,1020,Concert,Nikshith
2020-07-21 00:00:00.000000,Entertainment,564,Game,Nikshith
2020-07-11 00:00:00.000000,Travel,2398,Taxi,Nikshith
2020-07-15 00:00:00.000000,Travel,2177,Trip,Nikshith
2020-07-02 00:00:00.000000,Rent,10984,Hostel Rent,Nikshith
2020-07-12 00:00:00.000000,Rent,8977,Hostel Rent,Nikshith
2020-07-26 00:00:00.000000,Food,157,Dinner,Nikshith
2020-07-26 00:00:00.000000,Rent,10294,Hostel Rent,Nikshith
2020-07-27 00:00:00.000000,Rent,11628,House Rent,Nikshith
2020-07-05 00:00:00.000000,Transport,217,Metro Ticket,Nikshith
2020-08-28 00:00:00.000000,Transport,1891,Petrol,Nikshith
2020-08-12 00:00:00.000000,Rent,7896,Hostel Rent,Nikshith
2020-08-08 00:00:00.000000,Rent,5998,House Rent,Nikshith
2020-08-26 00:00:00.000000,Transport,1487,Petrol,Nikshith
2020-08-25 00:00:00.000000,Travel,1514,Taxi,Nikshith
2020-08-17 00:00:00.000000,Shopping,168,Clothes,Nikshith
2020-08-10 00:00:00.000000,Transport,929,Uber,Nikshith
2020-08-28 00:00:00.000000,Food,2297,Snacks,Nikshith
2020-08-16 00:00:00.000000,Entertainment,1410,Concert,Nikshith
2020-08-12 00:00:00.000000,Food,1300,Breakfast,Nikshith
2020-08-18 00:00:00.000000,Entertainment,773,Concert,Nikshith
2020-08-12 00:00:00.000000,Entertainment,646,Netflix,Nikshith
2020-08-17 00:00:00.000000,Rent,8178,Room Rent,Nikshith
2020-08-17 00:00:00.000000,Transport,1955,Uber,Nikshith
2020-08-03 00:00:00.000000,Travel,2234,Taxi,Nikshith
2020-08-26 00:00:00.000000,Rent,10078,Hostel Rent,Nikshith
2020-08-25 00:00:00.000000,Food,2033,Groceries,Nikshith
2020-08-13 00:00:00.000000,Travel,2773,Taxi,Nikshith
2020-09-03 00:00:00.000000,Entertainment,2445,Concert,Nikshith
2020-09-19 00:00:00.000000,Food,604,Breakfast,Nikshith
2020-09-05 00:00:00.000000,Rent,8250,Hostel Rent,Nikshith
2020-09-16 00:00:00.000000,Rent,6456,House Rent,Nikshith
